,LatDim_0,LatDim_1,split
Sample_001,0.30414206,0.0034714192,train
Sample_003,-0.85462576,-1.2899736,train
Sample_004,0.91144395,-0.35801923,train
Sample_005,1.1969969,-0.28127202,train
Sample_006,-0.20952694,1.5231643,train
Sample_007,0.15567164,-0.116461374,train
Sample_008,-0.4777472,-0.18976742,train
Sample_009,0.5059577,0.23579472,train
Sample_010,1.100699,-1.3338453,train
Sample_012,-1.4040685,-0.2760788,train
Sample_013,-1.1057525,-0.030749332,train
Sample_014,1.1592684,1.0263335,train
Sample_016,0.26069468,0.78939426,train
Sample_017,0.95141596,1.0336475,train
Sample_019,0.37277263,0.82571155,train
Sample_024,0.70515275,-1.4600933,train
Sample_025,1.0650238,0.3493547,train
Sample_026,1.1747215,-0.62866426,train
Sample_027,0.8856977,1.9984455,train
Sample_028,-0.7216311,-0.39021125,train
Sample_030,2.406671,1.7754061,train
Sample_002,1.7767817,-0.9000013,valid
Sample_023,-0.090550125,0.9693619,valid
Sample_029,0.8285371,0.47848687,valid
