,LatDim_0,LatDim_1,split
Sample_001,-1.5635563,-0.20583935,train
Sample_003,-0.5713818,2.1965377,train
Sample_004,-0.79507136,1.2150679,train
Sample_005,-0.80798125,-0.09851582,train
Sample_006,-0.6423511,0.19964966,train
Sample_007,0.19814053,-0.097791746,train
Sample_008,0.70789087,0.2969241,train
Sample_009,0.049097523,-0.45309174,train
Sample_010,1.5189402,-0.3094731,train
Sample_012,-0.083987676,-0.6955049,train
Sample_013,1.2298884,0.1430721,train
Sample_014,0.8340431,0.69178545,train
Sample_016,1.2922887,-1.3013569,train
Sample_017,0.06103425,1.0521389,train
Sample_019,0.076976836,-0.6871415,train
Sample_024,0.24704225,-0.8332461,train
Sample_025,-0.41467574,-0.49043405,train
Sample_026,1.0078936,-1.4780515,train
Sample_027,-1.3326013,1.7654536,train
Sample_028,-0.3284495,3.3868449,train
Sample_030,1.3573142,0.06509883,train
Sample_002,1.0679022,-0.524017,valid
Sample_023,1.2502228,1.8356206,valid
Sample_029,1.1489941,0.11001441,valid
