,LatDim_0,LatDim_1,split
Sample_001,-0.30666447,-0.16650221,train
Sample_003,-0.4635746,1.9036206,train
Sample_004,-0.26322258,-1.3810133,train
Sample_005,-0.49940285,-0.42018092,train
Sample_006,0.6521373,0.14164618,train
Sample_007,0.04741505,0.97818476,train
Sample_008,-1.5169431,-0.24161455,train
Sample_009,-0.46041232,1.4626209,train
Sample_010,1.7858903,-1.3811601,train
Sample_012,-1.3066996,1.0400437,train
Sample_013,1.5327191,-0.44463164,train
Sample_014,0.10630368,2.0228605,train
Sample_016,-0.20541167,-0.44411737,train
Sample_017,-0.3189914,0.21509813,train
Sample_019,-1.1211421,0.18115833,train
Sample_024,1.9706653,0.45590365,train
Sample_025,0.22951987,-2.4527035,train
Sample_026,-0.1744892,0.23655191,train
Sample_027,0.6477539,0.8622813,train
Sample_028,0.07344283,-0.8464934,train
Sample_030,-1.1826915,-0.9065021,train
Sample_002,0.4344177,-0.8420551,valid
Sample_023,-0.06298841,0.5416678,valid
Sample_029,2.4670744,0.060438022,valid
