,LatDim_0,LatDim_1,split
Sample_001,-0.4004525,-0.31726438,train
Sample_003,-0.3284847,-1.2977254,train
Sample_004,0.039414406,-0.20372982,train
Sample_005,0.4529581,-1.4989761,train
Sample_006,-0.24225183,0.4318151,train
Sample_007,2.0207999,1.3325039,train
Sample_008,-0.010179624,-0.081985965,train
Sample_009,-0.87576526,-0.3705693,train
Sample_010,1.544797,0.454535,train
Sample_012,-0.56218946,-1.9362649,train
Sample_013,-0.4661197,-0.98513955,train
Sample_014,0.37875545,-0.5985553,train
Sample_016,-0.68271196,1.7361085,train
Sample_017,-1.8415763,-1.0856707,train
Sample_019,0.6642705,0.10917609,train
Sample_024,-0.5862385,-0.54770917,train
Sample_025,0.57960236,-0.77294016,train
Sample_026,1.3154808,1.1523466,train
Sample_027,0.1827412,-0.20338476,train
Sample_028,-0.22027732,1.1493348,train
Sample_030,1.8998955,-0.97402835,train
Sample_002,-2.197889,0.3470434,valid
Sample_023,2.1454456,1.2840858,valid
Sample_029,0.9161763,0.77992415,valid
