,Gene3,Gene1,Gene2,split
Sample_001,-0.06262233,0.086345844,0.00074417354,train
Sample_003,0.17002475,-0.2171377,-0.06153307,train
Sample_004,-0.06262233,0.086345844,0.00074417354,train
Sample_005,0.23276272,-0.26948994,-0.39713648,train
Sample_006,0.45743376,-0.54019594,-0.7005111,train
Sample_007,-0.06262233,0.086345844,0.00074417354,train
Sample_008,-0.17571498,0.15638411,0.8713466,train
Sample_009,-0.12287788,0.1236621,0.46459946,train
Sample_010,-0.12362684,0.12412593,0.47036505,train
Sample_012,0.1451172,-0.1639077,-0.27907884,train
Sample_013,-0.19143334,0.16611847,0.9923486,train
Sample_014,0.6881567,-0.8180806,-1.0105474,train
Sample_016,0.071491905,-0.07521496,-0.17990632,train
Sample_017,-0.202189,0.1729178,1.0736166,train
Sample_019,-0.06262233,0.086345844,0.00074417354,train
Sample_024,-0.25277326,0.20410629,1.4645516,train
Sample_025,-0.081066735,0.09796465,0.13976583,train
Sample_026,0.95154965,-1.1353772,-1.3653351,train
Sample_027,-0.0476047,0.068224765,-0.020127207,train
Sample_028,-0.11225703,0.11708461,0.38283876,train
Sample_030,0.5163053,-0.6110597,-0.77906543,train
Sample_002,-0.014411695,0.028214075,-0.06538282,valid
Sample_023,-0.15808523,0.14583948,0.73198676,valid
Sample_029,-0.063354395,0.08718146,0.00056478975,valid
