,LatDim_0,LatDim_1,split
Sample_001,-1.1097543,-1.5951599,train
Sample_003,1.2885232,-0.24215631,train
Sample_004,0.50349385,-0.17843123,train
Sample_005,0.588151,0.38924503,train
Sample_006,0.19279797,-0.15631118,train
Sample_007,-2.0424905,0.22758567,train
Sample_008,-1.1248085,-0.3862104,train
Sample_009,0.3087121,-1.3873594,train
Sample_010,-0.23479332,-0.8899096,train
Sample_012,-1.4196427,1.7044462,train
Sample_013,-1.2857558,0.61701643,train
Sample_014,0.7900063,1.4387734,train
Sample_016,0.6627497,-1.7831999,train
Sample_017,-0.10846591,-1.322006,train
Sample_019,-0.66722983,-1.144607,train
Sample_024,-0.17633314,1.3341442,train
Sample_025,-0.6484569,0.36798725,train
Sample_026,0.13714057,-0.34115064,train
Sample_027,-1.8927884,1.1449461,train
Sample_028,-0.09651401,-1.2583758,train
Sample_030,-0.5812077,0.7735128,train
Sample_002,-0.39022037,0.4295073,valid
Sample_023,1.1661224,-2.788716,valid
Sample_029,0.090872385,-1.4587858,valid
