,LatDim_0,LatDim_1,split
Sample_001,-0.7418451,0.6000246,train
Sample_003,0.5016393,-1.0785441,train
Sample_004,0.95193934,0.91457057,train
Sample_005,-2.2769377,0.69200146,train
Sample_006,-0.5638451,0.2243444,train
Sample_007,1.0567254,0.688301,train
Sample_008,0.48886162,0.6201465,train
Sample_009,0.68327737,-1.081798,train
Sample_010,-1.7168726,-0.5825252,train
Sample_012,-0.15630709,-2.2262435,train
Sample_013,-0.21954288,0.07064277,train
Sample_014,-0.739707,0.72745275,train
Sample_016,-2.1563609,0.8619132,train
Sample_017,2.4572766,0.22765556,train
Sample_019,-1.1454965,0.35311496,train
Sample_024,-1.4669764,0.2795158,train
Sample_025,0.3811034,0.23555848,train
Sample_026,0.07569134,0.43885466,train
Sample_027,0.76316077,0.62402123,train
Sample_028,-0.17753117,-0.69724554,train
Sample_030,-2.068314,1.5351324,train
Sample_002,-0.9963122,-0.7754155,valid
Sample_023,0.16912323,-0.25269994,valid
Sample_029,0.48278695,-0.96840876,valid
