,Gene3,Gene1,Gene2,split
Sample_001,0.49053833,-0.5801623,-0.74577534,train
Sample_003,-0.115837485,0.11967937,0.40578955,train
Sample_004,-0.063796535,0.087555364,0.0003666927,train
Sample_005,0.552576,-0.6552601,-0.83045864,train
Sample_006,-0.016772147,0.03105801,-0.062202238,train
Sample_007,-0.15925902,0.1465663,0.74104965,train
Sample_008,-0.16282283,0.14877304,0.76856595,train
Sample_009,-0.063354395,0.08718146,0.00056478975,train
Sample_010,-0.10727529,0.114377595,0.33968037,train
Sample_012,0.030622125,-0.026043788,-0.12606344,train
Sample_013,0.57041365,-0.676398,-0.8534029,train
Sample_014,-0.063354395,0.08718146,0.00056478975,train
Sample_016,0.42519918,-0.50144005,-0.6577344,train
Sample_017,-0.18109176,0.16008529,0.9096213,train
Sample_019,-0.11368458,0.118346274,0.3891669,train
Sample_024,0.2500581,-0.29068357,-0.42268655,train
Sample_025,-0.07349273,0.09345919,0.07884341,train
Sample_026,-0.12767306,0.12717414,0.49438426,train
Sample_027,-0.063796535,0.087555364,0.0003666927,train
Sample_028,0.32024255,-0.3749857,-0.5163111,train
Sample_030,-0.063119404,0.086898334,0.00024814988,train
Sample_002,0.025403053,-0.019963644,-0.120350406,valid
Sample_023,-0.06409819,0.087915845,0.00032012752,valid
Sample_029,-0.06409819,0.087915845,0.00032012752,valid
