,Gene3,Gene1,Gene2,split
Sample_001,-0.11611347,0.112107374,0.48366964,train
Sample_003,0.33832896,-0.3929608,-0.5184809,train
Sample_004,-0.1521107,0.13449252,0.73896545,train
Sample_005,0.3531535,-0.41051856,-0.5386014,train
Sample_006,-0.04806032,0.07059705,0.0004250267,train
Sample_007,0.1833728,-0.22623718,-0.12311657,train
Sample_008,0.6582968,-0.77655053,-0.9483035,train
Sample_009,1.0271388,-1.2193377,-1.443526,train
Sample_010,-0.07854656,0.08919272,0.21690746,train
Sample_012,-0.13370527,0.122837834,0.6085889,train
Sample_013,-0.04806032,0.07059705,0.0004250267,train
Sample_014,-0.062287707,0.07927532,0.10145353,train
Sample_016,0.07064864,-0.07164225,-0.15929483,train
Sample_017,0.6437624,-0.7593944,-0.92866623,train
Sample_019,-0.18222964,0.15288244,0.9534338,train
Sample_024,0.13445038,-0.14836413,-0.24467981,train
Sample_025,0.22862026,-0.26134136,-0.37114635,train
Sample_026,-0.3085754,0.2295032,1.8503393,train
Sample_027,-0.16360688,0.1410769,0.82091975,train
Sample_028,-0.07943393,0.08973399,0.22320864,train
Sample_030,0.6520787,-0.7693716,-0.93983465,train
Sample_002,0.52171683,-0.6126773,-0.76536095,valid
Sample_023,0.02507966,-0.017000824,-0.09867446,valid
Sample_029,0.04864607,-0.049473315,-0.08892276,valid
