,LatDim_0,LatDim_1,split
Sample_001,1.2602314,0.23328705,train
Sample_003,-1.9495066,-2.6424844,train
Sample_004,-0.10911804,-1.4725003,train
Sample_005,-1.7450826,2.4505918,train
Sample_006,-0.977846,1.8817879,train
Sample_007,0.36974183,-0.5943942,train
Sample_008,-0.8494967,-0.3020517,train
Sample_009,-1.6921697,-1.6831253,train
Sample_010,-0.43255314,-0.61282957,train
Sample_012,0.23556647,0.08517832,train
Sample_013,-0.45219028,0.29304594,train
Sample_014,-0.64069545,1.0397455,train
Sample_016,-0.83226454,1.0073627,train
Sample_017,2.2752953,0.67945075,train
Sample_019,1.0947226,0.8986954,train
Sample_024,0.4394437,0.24644919,train
Sample_025,-0.5507574,0.22644311,train
Sample_026,-1.3817983,-1.5697259,train
Sample_027,1.1586455,0.11252259,train
Sample_028,0.17833398,-1.9342557,train
Sample_030,-1.3873974,0.6403687,train
Sample_002,-0.72080076,-0.2554915,valid
Sample_023,0.048103683,0.34713024,valid
Sample_029,-1.137818,1.4955764,valid
