,LatDim_0,LatDim_1,split
Sample_001,1.1311871,-1.0433934,train
Sample_003,1.2475779,0.80611527,train
Sample_004,0.7426342,0.5934842,train
Sample_005,-0.45457986,0.3542212,train
Sample_006,0.22358312,2.2623417,train
Sample_007,0.9407507,0.6326997,train
Sample_008,1.4278789,1.1673279,train
Sample_009,-0.8455689,0.64594966,train
Sample_010,-0.34339702,-0.46141332,train
Sample_012,0.07032781,-0.22397403,train
Sample_013,-0.6925139,-1.8038551,train
Sample_014,-0.2761097,-0.25245863,train
Sample_016,-1.3441436,1.5812652,train
Sample_017,-0.12756434,-0.13054855,train
Sample_019,-0.034630865,1.4598323,train
Sample_024,-0.0033626785,-0.6898109,train
Sample_025,-0.27856958,0.21216509,train
Sample_026,0.71482843,1.1204453,train
Sample_027,-0.8480719,-0.32029384,train
Sample_028,-0.08381584,-1.2111193,train
Sample_030,0.55256444,0.48323175,train
Sample_002,-0.5216906,0.0846697,valid
Sample_023,0.10594444,-0.94548285,valid
Sample_029,0.014326023,0.9300611,valid
