,Gene3,Gene1,Gene2,split
Sample_001,-0.1775865,0.14072043,1.1307087,train
Sample_003,-0.18942016,0.14866944,1.2062099,train
Sample_004,1.0870584,-1.2610235,-1.4174763,train
Sample_005,-0.06743508,0.066728696,0.42792,train
Sample_006,-0.002217777,0.022920443,0.011820289,train
Sample_007,-0.08067603,0.07600133,0.50866807,train
Sample_008,-0.1726996,0.13796307,1.0962468,train
Sample_009,0.33411068,-0.3735143,-0.429494,train
Sample_010,-0.002217777,0.022920443,0.011820289,train
Sample_012,0.026706912,-0.0111734625,-0.026133318,train
Sample_013,1.1048415,-1.2819847,-1.4408104,train
Sample_014,-0.002860519,0.02360624,0.011809104,train
Sample_016,-0.002217777,0.022920443,0.011820289,train
Sample_017,-0.31013408,0.22975628,1.9763895,train
Sample_019,1.2497578,-1.4530292,-1.6321695,train
Sample_024,0.10178381,-0.09966758,-0.124645665,train
Sample_025,-0.03795355,0.047235243,0.23588127,train
Sample_026,-0.17973402,0.14216298,1.1444104,train
Sample_027,0.26140022,-0.28780952,-0.33408678,train
Sample_028,-0.03382856,0.04415427,0.21350357,train
Sample_030,1.0264025,-1.1895275,-1.3378865,train
Sample_002,-0.117042385,0.10086557,0.7375281,valid
Sample_023,-0.2151138,0.16704078,1.364395,valid
Sample_029,-0.11989462,0.089848876,0.88611716,valid
