,LatDim_0,LatDim_1,split
Sample_001,-0.12898223,0.54025173,train
Sample_003,1.3384305,-0.83261096,train
Sample_004,1.1207439,-0.9042905,train
Sample_005,-1.7654722,-0.82112306,train
Sample_006,-0.9948709,0.8007611,train
Sample_007,0.7791017,-0.4297848,train
Sample_008,0.29424328,0.42817152,train
Sample_009,1.5859135,0.5349883,train
Sample_010,1.3321441,-1.3594314,train
Sample_012,0.93173134,0.5847792,train
Sample_013,0.59100634,-0.25856102,train
Sample_014,-0.053382155,-0.5652893,train
Sample_016,0.9107402,-0.07980088,train
Sample_017,1.676701,1.2945153,train
Sample_019,-1.484717,-0.565698,train
Sample_024,0.53370804,-1.6328039,train
Sample_025,-1.0099992,1.5434096,train
Sample_026,0.7550258,1.9525261,train
Sample_027,1.2058107,-0.30141246,train
Sample_028,-0.5993104,-0.48502988,train
Sample_030,0.14730239,-0.48393068,train
Sample_002,2.0201561,-0.22739184,valid
Sample_023,0.8563693,0.017186986,valid
Sample_029,-1.1156938,0.19623867,valid
