,Gene3,Gene1,Gene2,split
Sample_001,0.9977488,-1.1584898,-1.3117694,train
Sample_003,0.5885365,-0.67535675,-0.77342224,train
Sample_004,-0.11517416,0.101994276,0.7049946,train
Sample_005,-0.11806132,0.10396807,0.7235637,train
Sample_006,-0.14673944,0.123573676,0.9080093,train
Sample_007,1.0148884,-1.1784445,-1.3330172,train
Sample_008,-0.1329871,0.114171974,0.81955993,train
Sample_009,0.17148022,-0.1828211,-0.22372055,train
Sample_010,-0.008075075,0.029027682,0.011461536,train
Sample_012,-0.04681922,0.055263888,0.26536438,train
Sample_013,0.9686295,-1.123837,-1.2721751,train
Sample_014,-0.082257904,0.0794913,0.49329114,train
Sample_016,0.020102572,-0.0041233543,-0.024620365,train
Sample_017,0.5074784,-0.57945895,-0.6656438,train
Sample_019,-0.08482715,0.081247754,0.5098154,train
Sample_024,-0.03165459,0.044896692,0.16783182,train
Sample_025,0.618491,-0.71050674,-0.8116537,train
Sample_026,-0.15603656,0.13000903,0.9628626,train
Sample_027,-0.20252445,0.16173626,1.2617824,train
Sample_028,-0.19251508,0.15486787,1.2024189,train
Sample_030,1.259958,-1.4677435,-1.6553464,train
Sample_002,-0.10929603,0.098272115,0.65850365,valid
Sample_023,-0.15202016,0.12740384,0.9334199,valid
Sample_029,0.62677526,-0.7207556,-0.82485026,valid
