,LatDim_0,LatDim_1,split
Sample_001,0.061125882,0.21755275,train
Sample_003,-0.015537663,-1.3002251,train
Sample_004,0.46439448,1.5580915,train
Sample_005,1.7480073,-1.8816727,train
Sample_006,-0.08413994,0.6774585,train
Sample_007,0.8153825,0.26371995,train
Sample_008,-0.2641649,0.21016574,train
Sample_009,1.5587735,-2.4232922,train
Sample_010,-1.1094584,-1.059299,train
Sample_012,0.3299585,-0.7124317,train
Sample_013,0.28489906,-0.3233992,train
Sample_014,0.3615651,-1.3222178,train
Sample_016,0.5924299,1.4417855,train
Sample_017,2.168342,2.069036,train
Sample_019,1.0583605,-0.19422764,train
Sample_024,-0.22444867,-1.189034,train
Sample_025,0.00033758447,-1.9137996,train
Sample_026,-0.014936686,1.5073014,train
Sample_027,1.0099325,1.2309542,train
Sample_028,-1.0257242,0.4953994,train
Sample_030,-0.30496156,0.39911735,train
Sample_002,-0.4197023,-1.3213236,valid
Sample_023,-0.7878924,0.85027534,valid
Sample_029,1.361866,0.4558754,valid
