,Gene3,Gene1,Gene2,split
Sample_001,-0.083439246,0.09417736,0.23471822,train
Sample_003,-0.05069311,0.07352451,0.00029319027,train
Sample_004,0.84609073,-1.0021489,-1.2040347,train
Sample_005,-0.27105558,0.20960158,1.5909175,train
Sample_006,-0.05109268,0.07413211,0.00035168498,train
Sample_007,0.4426574,-0.5183061,-0.6620068,train
Sample_008,-0.1590341,0.14042667,0.782322,train
Sample_009,-0.14685443,0.13290554,0.69440657,train
Sample_010,-0.05069311,0.07352451,0.00029319027,train
Sample_012,0.4575929,-0.5362229,-0.68205696,train
Sample_013,0.37999314,-0.4431331,-0.5778829,train
Sample_014,-0.05069311,0.07352451,0.00029319027,train
Sample_016,-0.05069311,0.07352451,0.00029319027,train
Sample_017,-0.078124054,0.09046353,0.19829574,train
Sample_019,-0.13015367,0.122592576,0.57385683,train
Sample_024,-0.0137452185,0.009467505,0.14988664,train
Sample_025,0.24930772,-0.28623483,-0.40290824,train
Sample_026,0.091157466,-0.10487739,-0.10700123,train
Sample_027,1.5071684,-1.7953093,-2.091063,train
Sample_028,-0.09255649,0.099827334,0.30077702,train
Sample_030,-0.04450163,0.04881241,0.16645464,train
Sample_002,0.017308742,-0.032520607,0.15983376,valid
Sample_023,0.10393682,-0.11189209,-0.20829344,valid
Sample_029,-0.05150263,0.07459085,0.00037258712,valid
