,Gene3,Gene1,Gene2,split
Sample_001,0.73018,-0.87140644,-1.0761716,train
Sample_003,0.22025532,-0.25570872,-0.38699925,train
Sample_004,-0.16307062,0.15189332,0.7686391,train
Sample_005,-0.1404158,0.1369032,0.5872781,train
Sample_006,-0.07668432,0.09657525,0.084466614,train
Sample_007,-0.17107685,0.15630487,0.82917947,train
Sample_008,0.043227397,-0.041994393,-0.14794436,train
Sample_009,-0.18774292,0.1668508,0.96066695,train
Sample_010,0.30297348,-0.35556898,-0.49870017,train
Sample_012,-0.06603431,0.09007335,-0.0006895445,train
Sample_013,0.2630025,-0.31697825,-0.33308178,train
Sample_014,0.2902162,-0.34016797,-0.481473,train
Sample_016,-0.16009885,0.14935821,0.7425682,train
Sample_017,-0.22372064,0.18961675,1.2445143,train
Sample_019,-0.06590545,0.08975461,-0.00057361106,train
Sample_024,0.17773956,-0.20438221,-0.32958683,train
Sample_025,-0.11785877,0.12262958,0.4093137,train
Sample_026,-0.06590545,0.08975461,-0.00057361106,train
Sample_027,-0.06590545,0.08975461,-0.00057361106,train
Sample_028,-0.06603431,0.09007335,-0.0006895445,train
Sample_030,0.455325,-0.5394931,-0.7044326,train
Sample_002,-0.17866206,0.16235645,0.89402485,valid
Sample_023,-0.09189137,0.10678061,0.20318219,valid
Sample_029,0.8010976,-0.95742327,-1.1728833,valid
