,Gene3,Gene1,Gene2,split
Sample_001,1.1340388,-1.3728786,-1.6566485,train
Sample_003,-0.09351058,0.1149071,0.14404996,train
Sample_004,0.36852157,-0.44019616,-0.6115382,train
Sample_005,-0.19486468,0.19063431,1.0785319,train
Sample_006,-0.10864644,0.12630038,0.28628486,train
Sample_007,-0.09637537,0.11714401,0.17352775,train
Sample_008,0.5232667,-0.62913907,-0.8235425,train
Sample_009,0.3188036,-0.3796214,-0.54366153,train
Sample_010,-0.21337378,0.20444533,1.2486093,train
Sample_012,-0.11836759,0.13355407,0.37561113,train
Sample_013,0.3734406,-0.44655237,-0.6189674,train
Sample_014,-0.099896565,0.11977144,0.20588355,train
Sample_016,-0.09471878,0.11590791,0.15830559,train
Sample_017,-0.14256519,0.15143405,0.5951056,train
Sample_019,-0.07715503,0.10280227,-0.0030851685,train
Sample_024,-0.15163022,0.15818405,0.67845833,train
Sample_025,-0.07715503,0.10280227,-0.0030851685,train
Sample_026,-0.06450086,0.08738482,-0.020361075,train
Sample_027,0.3894051,-0.46564007,-0.6400491,train
Sample_028,-0.07715503,0.10280227,-0.0030851685,train
Sample_030,0.067878015,-0.07390147,-0.20108925,train
Sample_002,-0.07776516,0.10327365,-0.0033101165,valid
Sample_023,-0.07776516,0.10327365,-0.0033101165,valid
Sample_029,0.066515364,-0.072594695,-0.20034361,valid
