,Gene3,Gene1,Gene2,split
Sample_001,-0.06749487,0.085120425,0.11174013,train
Sample_003,0.4541021,-0.5323477,-0.6797265,train
Sample_004,-0.17924199,0.15542129,0.9309344,train
Sample_005,-0.17074975,0.15066928,0.87021667,train
Sample_006,-0.052304383,0.07556398,0.00038188562,train
Sample_007,0.9468735,-1.1240745,-1.3421079,train
Sample_008,-0.11410573,0.11444364,0.4534345,train
Sample_009,0.27790862,-0.32083756,-0.44309705,train
Sample_010,-0.04208331,0.029079918,0.34523165,train
Sample_012,-0.052668512,0.07603869,0.00041837772,train
Sample_013,0.2949745,-0.34132415,-0.46601668,train
Sample_014,0.72637147,-0.85919124,-1.0453867,train
Sample_016,-0.15641095,0.14160676,0.76459557,train
Sample_017,-0.040097613,0.060945272,-0.016466118,train
Sample_019,-0.061757106,0.08151075,0.069677785,train
Sample_024,0.82967544,-0.98320156,-1.1841247,train
Sample_025,-0.26297554,0.20809865,1.5447674,train
Sample_026,-0.052304383,0.07556398,0.00038188562,train
Sample_027,0.47251165,-0.5544472,-0.7044506,train
Sample_028,-0.11841616,0.11715536,0.48503327,train
Sample_030,-0.16512048,0.14653736,0.8274128,train
Sample_002,-0.115948476,0.11633299,0.4652264,valid
Sample_023,0.07764931,-0.08049655,-0.1752339,valid
Sample_029,0.869053,-1.0307903,-1.2382144,valid
