,Gene3,Gene1,Gene2,split
Sample_001,0.2204139,-0.2438775,-0.3163204,train
Sample_003,0.24828048,-0.27679396,-0.3530958,train
Sample_004,0.029347485,-0.018186782,-0.06417097,train
Sample_005,0.667183,-0.77160835,-0.9059195,train
Sample_006,-0.024245786,0.045118455,0.0065558217,train
Sample_007,-0.03243098,0.05046904,0.060743447,train
Sample_008,0.8721521,-1.0137212,-1.1764163,train
Sample_009,-0.08434913,0.08440745,0.40445197,train
Sample_010,0.08745577,-0.09906188,-0.017904002,train
Sample_012,-0.13676772,0.119015306,0.75075823,train
Sample_013,-0.097226046,0.09314443,0.48812228,train
Sample_014,-0.024245786,0.045118455,0.0065558217,train
Sample_016,0.3039172,-0.34246185,-0.42733684,train
Sample_017,0.96293074,-1.1208764,-1.2971301,train
Sample_019,-0.2675379,0.20415622,1.617198,train
Sample_024,-0.1461469,0.12515183,0.81305486,train
Sample_025,-0.024245786,0.045118455,0.0065558217,train
Sample_026,-0.024245786,0.045118455,0.0065558217,train
Sample_027,-0.21500361,0.16981506,1.2694106,train
Sample_028,-0.24304856,0.18814778,1.4550738,train
Sample_030,0.49604905,-0.5694622,-0.6800749,train
Sample_002,0.62074393,-0.7167338,-0.84657913,valid
Sample_023,0.16783303,-0.18175295,-0.24869701,valid
Sample_029,0.4545681,-0.520446,-0.62721246,valid
