,Gene3,Gene1,Gene2,split
Sample_001,-0.091463566,0.08851462,0.48568708,train
Sample_003,-0.19677213,0.15948147,1.1727732,train
Sample_004,-0.2072974,0.16657439,1.2414454,train
Sample_005,-0.16809352,0.13976261,0.9813934,train
Sample_006,-0.14671397,0.12574756,0.8461686,train
Sample_007,-0.13375866,0.11701705,0.7616416,train
Sample_008,0.16897304,-0.18228234,-0.2390959,train
Sample_009,0.737995,-0.85446346,-0.9880371,train
Sample_010,0.326684,-0.36846864,-0.44585967,train
Sample_012,0.9519668,-1.1072,-1.2709755,train
Sample_013,-0.087464325,0.08581956,0.459594,train
Sample_014,0.26880053,-0.300075,-0.36955953,train
Sample_016,-0.13293459,0.11646171,0.7562649,train
Sample_017,-0.061547965,0.068354666,0.2905026,train
Sample_019,0.09708529,-0.09718052,-0.14320983,train
Sample_024,1.3710287,-1.6024402,-1.8224823,train
Sample_025,0.57102174,-0.65717196,-0.7679381,train
Sample_026,-0.14236386,0.12250858,0.8134844,train
Sample_027,-0.026521504,0.044750534,0.061972365,train
Sample_028,0.651529,-0.7522974,-0.87406033,train
Sample_030,-0.037199102,0.051986255,0.12719062,train
Sample_002,-0.021472827,0.041625727,0.020706184,valid
Sample_023,-0.07645201,0.07838104,0.37983495,valid
Sample_029,-0.07767718,0.079200104,0.38783792,valid
