,Gene3,Gene1,Gene2,split
Sample_001,-0.043606803,0.066163905,0.0010404034,train
Sample_003,-0.23809962,0.18551013,1.3591522,train
Sample_004,-0.04311506,0.06551536,0.0010469296,train
Sample_005,-0.17338492,0.14553425,0.9085615,train
Sample_006,-0.25134814,0.19342354,1.4516861,train
Sample_007,-0.11265138,0.10822838,0.48546618,train
Sample_008,0.29224485,-0.33596995,-0.44874892,train
Sample_009,-0.05859802,0.07502584,0.10890774,train
Sample_010,-0.043606803,0.066163905,0.0010404034,train
Sample_012,0.05146748,-0.047693767,-0.12652187,train
Sample_013,-0.10356037,0.10264419,0.42213443,train
Sample_014,0.5919056,-0.6947171,-0.8506639,train
Sample_016,0.3674206,-0.4259687,-0.5495772,train
Sample_017,0.22348072,-0.25364712,-0.35652024,train
Sample_019,-0.17215931,0.14478141,0.90002346,train
Sample_024,0.26563123,-0.30410874,-0.41305387,train
Sample_025,0.2610522,-0.29868513,-0.4077241,train
Sample_026,-0.043453664,0.06572335,0.003405788,train
Sample_027,1.4113518,-1.6757396,-1.9497324,train
Sample_028,-0.12010673,0.11280786,0.5374033,train
Sample_030,-0.034927845,0.055713814,-0.009934034,train
Sample_002,0.4551917,-0.53141236,-0.669169,valid
Sample_023,-0.14988935,0.13162997,0.7419272,valid
Sample_029,-0.044084687,0.06667806,0.0009227418,valid
