,LatDim_0,LatDim_1,split
Sample_001,1.0908139,-0.7813718,train
Sample_003,0.8829197,-0.6335453,train
Sample_004,1.495681,-0.5000738,train
Sample_005,0.50083053,1.2743824,train
Sample_006,-1.9149427,0.63515794,train
Sample_007,-0.7002343,-0.4233713,train
Sample_008,1.5081512,-1.0431387,train
Sample_009,-1.3735709,0.8690698,train
Sample_010,0.689573,-1.3693181,train
Sample_012,-0.49608898,2.370769,train
Sample_013,0.18363214,-0.6469456,train
Sample_014,-0.6987229,-0.16937816,train
Sample_016,0.83928746,0.6280497,train
Sample_017,2.0310736,-0.6483814,train
Sample_019,1.0403521,-0.27134037,train
Sample_024,-0.97064775,0.49887323,train
Sample_025,-1.4426075,1.6501932,train
Sample_026,-1.6649265,-0.4838854,train
Sample_027,0.18197519,-0.24752425,train
Sample_028,1.043913,1.9856086,train
Sample_030,-0.761724,-0.08833054,train
Sample_002,-0.46258378,-1.7006133,valid
Sample_023,0.15035716,0.13710977,valid
Sample_029,1.2767075,0.35430884,valid
