,LatDim_0,LatDim_1,split
Sample_001,1.6607525,-0.12535937,train
Sample_003,1.3746732,-1.1129149,train
Sample_004,-1.5928369,0.96165246,train
Sample_005,-0.02638277,0.85937315,train
Sample_006,1.7670795,0.032676756,train
Sample_007,0.34725186,-0.38519982,train
Sample_008,0.89344007,-0.55807716,train
Sample_009,0.3392295,1.659994,train
Sample_010,-0.5022659,-0.31418335,train
Sample_012,-0.70837533,0.53875303,train
Sample_013,-0.49821338,-0.6003666,train
Sample_014,0.44527623,-0.067970216,train
Sample_016,-0.39201686,-0.019368917,train
Sample_017,-0.9760752,-2.0868404,train
Sample_019,-1.0198884,1.3113495,train
Sample_024,0.57611287,1.9063126,train
Sample_025,-1.0270153,-0.5920249,train
Sample_026,-0.8592078,0.654488,train
Sample_027,0.82293,-1.1289663,train
Sample_028,0.57440877,-0.7718716,train
Sample_030,-0.07247532,0.36458665,train
Sample_002,0.0108232945,-0.21119988,valid
Sample_023,1.6607276,2.535353,valid
Sample_029,0.552847,0.08152222,valid
