,LatDim_0,LatDim_1,split
Sample_001,-1.123728,1.3233782,train
Sample_003,0.64854854,-0.6309275,train
Sample_004,0.76639736,0.43895596,train
Sample_005,-0.80601704,0.21402644,train
Sample_006,0.17229438,0.9806122,train
Sample_007,-0.18462019,0.06106147,train
Sample_008,-1.6906941,1.6322635,train
Sample_009,0.29284614,-1.0267241,train
Sample_010,-1.2191817,-0.5597522,train
Sample_012,-3.3999133,-0.124888785,train
Sample_013,-0.047928505,-0.9237039,train
Sample_014,0.43740278,0.57463497,train
Sample_016,0.41404,-0.753262,train
Sample_017,-0.9562992,0.17726356,train
Sample_019,0.18541205,-0.38803837,train
Sample_024,0.56446177,-0.06467552,train
Sample_025,-1.8379204,1.1150829,train
Sample_026,-1.4216028,-2.0142467,train
Sample_027,0.7727076,-0.7912825,train
Sample_028,0.38112038,-0.5146123,train
Sample_030,0.87089825,-1.4860604,train
Sample_002,2.7179852,-0.48816398,valid
Sample_023,1.0116148,-1.5160702,valid
Sample_029,-1.2290593,-1.0035373,valid
