,Gene3,Gene1,Gene2,split
Sample_001,-0.14004242,0.14964214,0.5700407,train
Sample_003,-0.07776516,0.10327365,-0.0033101165,train
Sample_004,-0.092524566,0.11440826,0.12945397,train
Sample_005,0.5902041,-0.7109364,-0.9155076,train
Sample_006,0.6000959,-0.7230039,-0.92944574,train
Sample_007,-0.07776516,0.10327365,-0.0033101165,train
Sample_008,-0.07776516,0.10327365,-0.0033101165,train
Sample_009,0.22896335,-0.27062464,-0.4225009,train
Sample_010,0.41502565,-0.4974055,-0.676279,train
Sample_012,-0.16645262,0.16930585,0.8131842,train
Sample_013,-0.07776516,0.10327365,-0.0033101165,train
Sample_014,-0.07776516,0.10327365,-0.0033101165,train
Sample_016,-0.07776516,0.10327365,-0.0033101165,train
Sample_017,-0.17376593,0.17475098,0.8805137,train
Sample_019,0.110871635,-0.12666202,-0.26091778,train
Sample_024,-0.07776516,0.10327365,-0.0033101165,train
Sample_025,-0.10855692,0.1263344,0.27708802,train
Sample_026,0.82630247,-0.9987246,-1.23793,train
Sample_027,-0.14063397,0.15019587,0.5724699,train
Sample_028,-0.13943534,0.14919014,0.5644517,train
Sample_030,0.32494065,-0.3875979,-0.5532564,train
Sample_002,-0.10456534,0.12342245,0.23795675,valid
Sample_023,-0.07838496,0.10397372,-0.0033010177,valid
Sample_029,0.44250676,-0.5310223,-0.7146419,valid
