,LatDim_0,LatDim_1,split
Sample_001,-0.7395835,0.29435876,train
Sample_003,0.73247814,1.1677253,train
Sample_004,-0.2632352,-0.53987205,train
Sample_005,0.81102985,1.1112552,train
Sample_006,-0.6020183,0.58331484,train
Sample_007,2.0821338,-0.43287015,train
Sample_008,1.6410874,1.060188,train
Sample_009,2.275561,1.2669251,train
Sample_010,0.71027386,0.06582769,train
Sample_012,0.038634937,-0.112075634,train
Sample_013,-1.4020443,0.9629736,train
Sample_014,0.18019854,0.3748068,train
Sample_016,1.3978125,-0.16269653,train
Sample_017,1.9374826,0.704084,train
Sample_019,-0.2845167,-0.7972958,train
Sample_024,0.21936923,1.1933178,train
Sample_025,-0.5086888,2.1222079,train
Sample_026,-1.2671431,-0.9662646,train
Sample_027,0.52518356,-0.50825447,train
Sample_028,0.20745039,0.23633562,train
Sample_030,1.9203026,0.7401883,train
Sample_002,0.48350453,1.3651806,valid
Sample_023,-0.5756575,1.0433129,valid
Sample_029,1.0245037,-0.4332645,valid
