,LatDim_0,LatDim_1,split
Sample_001,0.7126087,-0.6782744,train
Sample_003,1.1684222,1.4570403,train
Sample_004,1.0732245,-0.623479,train
Sample_005,0.16678189,0.49534482,train
Sample_006,-0.27119067,0.06801638,train
Sample_007,0.9248501,1.6539246,train
Sample_008,1.0229975,-0.29494324,train
Sample_009,0.570185,0.08876299,train
Sample_010,-1.0647852,0.4969333,train
Sample_012,0.16566329,1.3577387,train
Sample_013,-0.1041118,1.341434,train
Sample_014,1.4892273,0.7796643,train
Sample_016,0.27539638,-0.2230731,train
Sample_017,0.80623806,0.7553821,train
Sample_019,-1.8954936,1.2969586,train
Sample_024,1.4175485,-0.6673245,train
Sample_025,-0.9584205,1.5980697,train
Sample_026,-1.8349105,-0.43714783,train
Sample_027,1.0346817,0.53669393,train
Sample_028,-0.4295565,-0.89287674,train
Sample_030,0.38654345,0.5418365,train
Sample_002,-0.8743994,0.8750977,valid
Sample_023,0.9659823,0.34909526,valid
Sample_029,-0.37217855,4.121357,valid
