,LatDim_0,LatDim_1,split
Sample_001,-0.32870823,1.340554,train
Sample_003,1.2995396,-0.24299097,train
Sample_004,2.1709735,0.25624615,train
Sample_005,-0.47087783,0.8657515,train
Sample_006,-0.19000691,-0.15433444,train
Sample_007,-1.8291786,2.7110283,train
Sample_008,0.49147066,0.36459935,train
Sample_009,-2.0598562,-0.5603787,train
Sample_010,0.93650717,-0.72841847,train
Sample_012,1.5510445,0.49812242,train
Sample_013,-1.0195873,0.75636834,train
Sample_014,-1.1045159,2.2004025,train
Sample_016,-0.56907815,0.0133112,train
Sample_017,-3.160047,-0.14790083,train
Sample_019,-0.06309741,1.3809931,train
Sample_024,1.9747484,-1.3734987,train
Sample_025,0.026184283,-0.54983044,train
Sample_026,-0.96496433,-0.2583366,train
Sample_027,-2.1382866,0.53642696,train
Sample_028,-1.2743263,-0.8252012,train
Sample_030,-1.6364194,-0.36366215,train
Sample_002,0.43073162,0.28532404,valid
Sample_023,0.3574356,-0.47854114,valid
Sample_029,-0.33117005,1.0262696,valid
