,Gene3,Gene1,Gene2,split
Sample_001,0.0047975243,0.01574105,0.011351485,train
Sample_003,1.1454546,-1.3269721,-1.4819231,train
Sample_004,0.114798315,-0.12776408,0.007690344,train
Sample_005,-0.13458274,0.10815261,0.9074038,train
Sample_006,1.4402846,-1.6739851,-1.8680202,train
Sample_007,-0.10156465,0.08615251,0.6959392,train
Sample_008,0.58707786,-0.66976607,-0.7506962,train
Sample_009,0.0053682327,0.014902662,0.011086553,train
Sample_010,-0.27062646,0.19879913,1.7786968,train
Sample_012,0.55816287,-0.6553472,-0.51714885,train
Sample_013,0.23467815,-0.25499374,-0.28920817,train
Sample_014,0.0047975243,0.01574105,0.011351485,train
Sample_016,0.0053682327,0.014902662,0.011086553,train
Sample_017,0.70557755,-0.8092395,-0.9058784,train
Sample_019,-0.15588093,0.12234368,1.0438082,train
Sample_024,0.0053682327,0.014902662,0.011086553,train
Sample_025,0.28395244,-0.31282422,-0.3542568,train
Sample_026,0.06411996,-0.054247763,-0.06585226,train
Sample_027,0.8819638,-1.0166833,-1.1374704,train
Sample_028,0.10655367,-0.10419198,-0.12142168,train
Sample_030,-0.20457275,0.15478726,1.3556553,train
Sample_002,0.0041883695,0.016336294,0.011498685,valid
Sample_023,0.29700354,-0.32831562,-0.37201384,valid
Sample_029,-0.116245285,0.096773066,0.78398967,valid
