,LatDim_0,LatDim_1,split
Sample_001,-1.6434262,0.41355664,train
Sample_003,-1.3884559,-1.1366228,train
Sample_004,-1.4630733,-0.91382694,train
Sample_005,-0.16328059,-0.60240036,train
Sample_006,0.029817652,0.07640539,train
Sample_007,0.4830289,-1.5979843,train
Sample_008,-1.0783308,-2.2180867,train
Sample_009,0.28766146,1.309265,train
Sample_010,-0.50981766,0.1455102,train
Sample_012,0.78737044,-0.12853628,train
Sample_013,-0.5165955,-0.56480247,train
Sample_014,0.109562695,0.6153987,train
Sample_016,0.69086236,-0.15833017,train
Sample_017,0.52761436,-0.18118484,train
Sample_019,-1.1435443,-0.120432384,train
Sample_024,0.3548047,-1.5337386,train
Sample_025,-0.35974804,0.43276113,train
Sample_026,-1.0945619,-0.28914246,train
Sample_027,-0.11969188,0.12584314,train
Sample_028,1.446813,0.66890645,train
Sample_030,0.020071058,1.1924294,train
Sample_002,1.8619267,1.2237984,valid
Sample_023,-1.0263325,-0.43052962,valid
Sample_029,-1.3097634,-1.0736891,valid
