,Gene3,Gene1,Gene2,split
Sample_001,0.59657305,-0.6873786,-0.80354965,train
Sample_003,-0.13127466,0.115031704,0.7379412,train
Sample_004,-0.24143153,0.18867505,1.4574957,train
Sample_005,-0.02024027,0.04090701,0.008061226,train
Sample_006,-0.107789285,0.09933099,0.5845328,train
Sample_007,-0.06481487,0.07060125,0.3038202,train
Sample_008,-0.060358956,0.06762233,0.27471372,train
Sample_009,-0.10977218,0.10048271,0.5934169,train
Sample_010,0.18873984,-0.20588546,-0.26732138,train
Sample_012,-0.10666597,0.09858002,0.57719517,train
Sample_013,0.7720385,-0.8947247,-1.0359607,train
Sample_014,-0.086019844,0.08477744,0.4423329,train
Sample_016,0.10379474,-0.105361864,-0.1541837,train
Sample_017,1.1525695,-1.3440617,-1.5362222,train
Sample_019,0.7266763,-0.8410426,-0.9749952,train
Sample_024,-0.07791424,0.079358585,0.38938636,train
Sample_025,-0.08082487,0.08130443,0.40839887,train
Sample_026,-0.02024027,0.04090701,0.008061226,train
Sample_027,-0.14097734,0.121518254,0.80132,train
Sample_028,0.71688145,-0.8294739,-0.9620879,train
Sample_030,0.94042337,-1.0934975,-1.2566634,train
Sample_002,0.5208765,-0.59812295,-0.70594364,valid
Sample_023,-0.07455391,0.077136226,0.35971266,valid
Sample_029,-0.097425416,0.09230063,0.5094159,valid
