,LatDim_0,LatDim_1,split
Sample_001,-0.24134101,0.33403283,train
Sample_003,-1.9385562,1.1617861,train
Sample_004,-1.5808067,-1.8148549,train
Sample_005,1.4063277,-1.1205409,train
Sample_006,-0.6344526,-1.4631945,train
Sample_007,0.8419234,1.7267694,train
Sample_008,0.8485417,0.33197147,train
Sample_009,1.1083454,2.6914856,train
Sample_010,-0.6467428,-1.5905732,train
Sample_012,2.352783,-0.9584955,train
Sample_013,-0.54808974,-1.4481486,train
Sample_014,2.0522952,-0.9998143,train
Sample_016,0.18552127,-2.1094863,train
Sample_017,0.20468774,-0.11603032,train
Sample_019,0.22786623,2.0567386,train
Sample_024,0.03284847,-0.44600463,train
Sample_025,-1.028704,-0.954976,train
Sample_026,-1.0167413,-0.41325316,train
Sample_027,0.8313846,0.78396475,train
Sample_028,0.74887264,0.36609417,train
Sample_030,-0.2078153,0.4621791,train
Sample_002,0.19366992,0.5679806,valid
Sample_023,-1.4993365,0.55191875,valid
Sample_029,0.1791231,-0.4921814,valid
