,LatDim_0,LatDim_1,split
Sample_001,-1.1722312,0.10446202,train
Sample_003,0.16430838,1.0387384,train
Sample_004,-0.44149768,-1.8135024,train
Sample_005,-0.3816496,-0.086877346,train
Sample_006,0.41515052,-0.7526169,train
Sample_007,0.85193276,-0.41809756,train
Sample_008,0.3008662,-1.7775311,train
Sample_009,1.5855839,0.283801,train
Sample_010,-0.12025575,0.35007346,train
Sample_012,-0.6377129,-0.48913047,train
Sample_013,-0.9079476,-0.5363106,train
Sample_014,-0.30488682,1.0833223,train
Sample_016,0.4199046,-1.0234222,train
Sample_017,-1.4780002,-0.6948473,train
Sample_019,0.40137398,-0.7264559,train
Sample_024,-1.1225444,0.4292946,train
Sample_025,-0.72376156,-0.22437918,train
Sample_026,-0.3680193,-1.4169333,train
Sample_027,1.131272,0.98143935,train
Sample_028,2.207626,0.60764766,train
Sample_030,-0.99052835,-0.5248871,train
Sample_002,-0.32183188,-1.8706074,valid
Sample_023,0.78805906,0.5304401,valid
Sample_029,-0.33973688,1.2637646,valid
