,Gene3,Gene1,Gene2,split
Sample_001,-0.06185731,0.08571652,0.001009752,train
Sample_003,0.27397648,-0.3190788,-0.4520677,train
Sample_004,0.04174519,-0.06836151,0.1828192,train
Sample_005,0.40870112,-0.48090342,-0.63247836,train
Sample_006,0.4464425,-0.5263495,-0.6832877,train
Sample_007,-0.078701004,0.096242,0.13057745,train
Sample_008,-0.15811603,0.1458678,0.7414661,train
Sample_009,0.30225247,-0.35313776,-0.49014845,train
Sample_010,-0.16941671,0.15292948,0.82839495,train
Sample_012,-0.036517777,0.055204086,-0.033103533,train
Sample_013,-0.08917756,0.10267502,0.20783491,train
Sample_014,-0.07503598,0.09395176,0.1023848,train
Sample_016,-0.31396854,0.24325871,1.940339,train
Sample_017,0.57644504,-0.68289113,-0.85830325,train
Sample_019,-0.23153582,0.19119993,1.303705,train
Sample_024,-0.06185731,0.08571652,0.001009752,train
Sample_025,-0.103065275,0.11146703,0.3179961,train
Sample_026,0.421375,-0.49662298,-0.6505769,train
Sample_027,-0.06185731,0.08571652,0.001009752,train
Sample_028,0.6181034,-0.73305374,-0.9143856,train
Sample_030,-0.06185731,0.08571652,0.001009752,train
Sample_002,-0.15467262,0.14335258,0.7093597,valid
Sample_023,0.083136596,-0.08924275,-0.19559161,valid
Sample_029,-0.18746635,0.16366172,0.9618101,valid
