,Gene3,Gene1,Gene2,split
Sample_001,-0.08316894,0.089871846,0.2828443,train
Sample_003,0.13445798,-0.14699376,-0.23630506,train
Sample_004,-0.042149626,0.06436918,0.0011501415,train
Sample_005,-0.15804218,0.135869,0.8029691,train
Sample_006,-0.042149626,0.06436918,0.0011501415,train
Sample_007,-0.042149626,0.06436918,0.0011501415,train
Sample_008,-0.12437424,0.114844106,0.5704432,train
Sample_009,-0.26378396,0.20042303,1.5356649,train
Sample_010,0.2875595,-0.33020008,-0.44082114,train
Sample_012,-0.19231325,0.15654957,1.0408279,train
Sample_013,0.9449297,-1.1171092,-1.3230352,train
Sample_014,-0.10498233,0.10327254,0.4343762,train
Sample_016,0.6869579,-0.8081677,-0.97621,train
Sample_017,0.5908004,-0.6930942,-0.84731203,train
Sample_019,0.22093931,-0.2504744,-0.35151753,train
Sample_024,-0.24936402,0.19157112,1.4358265,train
Sample_025,0.7863985,-0.92717016,-1.109509,train
Sample_026,0.08246947,-0.084764875,-0.1659003,train
Sample_027,-0.14428595,0.12706722,0.70830446,train
Sample_028,0.0442674,-0.039047733,-0.114690885,train
Sample_030,0.75616413,-0.8909881,-1.0689802,train
Sample_002,0.08114293,-0.08863748,-0.11356063,valid
Sample_023,0.20818712,-0.23533797,-0.33600795,valid
Sample_029,0.058757495,-0.056444176,-0.13558795,valid
