,LatDim_0,LatDim_1,split
Sample_001,0.04834618,-0.3598845,train
Sample_003,1.0019113,1.7060437,train
Sample_004,0.7187451,-0.97299534,train
Sample_005,1.3028351,-0.7921908,train
Sample_006,0.39232096,0.8678863,train
Sample_007,-0.31290135,0.09307247,train
Sample_008,0.9692142,0.80801123,train
Sample_009,-0.107351616,-0.5467283,train
Sample_010,2.2385943,0.5593103,train
Sample_012,0.7595675,-2.947485,train
Sample_013,0.48957023,0.6707222,train
Sample_014,-0.040527593,1.5334836,train
Sample_016,-1.0912333,1.162992,train
Sample_017,0.9150106,-1.3127668,train
Sample_019,-1.0273039,-0.8954787,train
Sample_024,0.9701062,0.39068982,train
Sample_025,0.5429645,-0.24163681,train
Sample_026,0.93829566,0.20197633,train
Sample_027,0.9961637,-0.7139487,train
Sample_028,-1.3020513,0.03382749,train
Sample_030,-1.832288,-0.8825256,train
Sample_002,2.4540184,-1.8187048,valid
Sample_023,0.39995205,1.0363647,valid
Sample_029,-0.41297543,-0.3308975,valid
