,LatDim_0,LatDim_1,split
Sample_001,0.009376846,-0.26699346,train
Sample_003,0.3968131,0.05246792,train
Sample_004,0.104107544,0.3508953,train
Sample_005,-0.91238546,-0.42485297,train
Sample_006,-0.16828343,0.644385,train
Sample_007,-1.4124285,1.6789496,train
Sample_008,0.17966059,-0.23284894,train
Sample_009,1.8513715,-1.7878828,train
Sample_010,0.9350164,0.53970814,train
Sample_012,1.6987424,-1.238302,train
Sample_013,0.5659575,1.3086708,train
Sample_014,-0.14348355,-0.3536468,train
Sample_016,1.5311643,0.5645759,train
Sample_017,0.40402403,1.5135834,train
Sample_019,0.23156266,1.1220009,train
Sample_024,-0.24078457,-0.9523246,train
Sample_025,1.0316619,1.1998439,train
Sample_026,0.6496352,0.50680286,train
Sample_027,1.0500109,-0.6769859,train
Sample_028,0.30532134,0.78335804,train
Sample_030,2.5751314,-0.34441367,train
Sample_002,1.0671375,-0.5776994,valid
Sample_023,0.3068487,0.48382872,valid
Sample_029,0.5609436,-0.17264405,valid
