,Gene3,Gene1,Gene2,split
Sample_001,-0.011993201,0.03300706,0.0112711415,train
Sample_003,-0.011420576,0.032344088,0.011362625,train
Sample_004,-0.12697664,0.11089115,0.75195587,train
Sample_005,0.7414158,-0.85755044,-0.9816272,train
Sample_006,-0.011420576,0.032344088,0.011362625,train
Sample_007,-0.0844219,0.08185176,0.48119614,train
Sample_008,0.20372497,-0.22192375,-0.2720954,train
Sample_009,-0.29959604,0.22777747,1.866048,train
Sample_010,-0.26155564,0.20197941,1.6212215,train
Sample_012,-0.011993201,0.03300706,0.0112711415,train
Sample_013,1.1957378,-1.3943254,-1.5790898,train
Sample_014,0.45553735,-0.51952595,-0.60386264,train
Sample_016,-0.021295412,0.039040953,0.07491666,train
Sample_017,0.14147417,-0.1483532,-0.19007888,train
Sample_019,-0.07852567,0.07785308,0.44324818,train
Sample_024,-0.13636854,0.117080666,0.81552255,train
Sample_025,-0.07252638,0.073784515,0.40463704,train
Sample_026,0.12545073,-0.12941606,-0.16896774,train
Sample_027,0.9111437,-1.0579802,-1.204132,train
Sample_028,0.7296381,-0.84362876,-0.9661057,train
Sample_030,0.09811758,-0.09711261,-0.13295582,train
Sample_002,-0.090769425,0.08646035,0.515093,valid
Sample_023,-0.15677355,0.13109036,0.9405595,valid
Sample_029,0.4244095,-0.48299578,-0.5648504,valid
