,Gene3,Gene1,Gene2,split
Sample_001,0.20519516,-0.24229655,-0.3939639,train
Sample_003,-0.19874993,0.19553918,1.1130935,train
Sample_004,0.11944309,-0.1376093,-0.27682674,train
Sample_005,-0.08074315,0.10662018,-0.0039070747,train
Sample_006,-0.081409894,0.10715722,0.005093435,train
Sample_007,-0.08074315,0.10662018,-0.0039070747,train
Sample_008,0.05572395,-0.06005156,-0.19036621,train
Sample_009,-0.12771125,0.14203197,0.44230062,train
Sample_010,0.24073303,-0.28568164,-0.44250858,train
Sample_012,0.26601744,-0.31688982,-0.47769654,train
Sample_013,-0.21057773,0.20444803,1.2247792,train
Sample_014,-0.08047444,0.10645262,-0.0037397835,train
Sample_016,-0.13159098,0.14495423,0.47893548,train
Sample_017,-0.09136821,0.11465795,0.099126294,train
Sample_019,-0.10748474,0.12679712,0.25130892,train
Sample_024,0.1699894,-0.19931692,-0.3458729,train
Sample_025,0.5252653,-0.6330423,-0.8311791,train
Sample_026,-0.08047444,0.10645262,-0.0037397835,train
Sample_027,-0.11558163,0.1328958,0.32776496,train
Sample_028,0.87085927,-1.054948,-1.30326,train
Sample_030,-0.08074315,0.10662018,-0.0039070747,train
Sample_002,-0.08093988,0.106814116,-0.0039829896,valid
Sample_023,-0.08093988,0.106814116,-0.0039829896,valid
Sample_029,-0.1115666,0.13009524,0.28785312,valid
