,LatDim_0,LatDim_1,split
Sample_001,-0.25159344,2.4655802,train
Sample_003,-0.06657918,-0.9606782,train
Sample_004,0.1434374,-0.33729616,train
Sample_005,-0.082026266,0.96278995,train
Sample_006,-0.107381225,-0.53666174,train
Sample_007,-1.704833,0.732987,train
Sample_008,-0.36803633,-0.3632344,train
Sample_009,1.2022358,1.2930534,train
Sample_010,0.43991205,-0.12881714,train
Sample_012,-1.3661914,-0.43272883,train
Sample_013,1.6153812,1.4876249,train
Sample_014,-0.6443886,1.0624958,train
Sample_016,0.3974399,0.6872369,train
Sample_017,0.6964707,-0.4368882,train
Sample_019,0.42987072,1.4521517,train
Sample_024,1.7392957,1.3887067,train
Sample_025,2.0500216,0.89659476,train
Sample_026,-0.33252028,-0.48144907,train
Sample_027,-0.10048651,0.3308774,train
Sample_028,0.14665037,-1.2393607,train
Sample_030,0.2068318,0.3344245,train
Sample_002,0.0011019148,-0.43632147,valid
Sample_023,-0.25123784,0.6685574,valid
Sample_029,1.4533668,1.827855,valid
