,LatDim_0,LatDim_1,split
Sample_001,0.5328983,-2.136808,train
Sample_003,-1.4994841,-0.14463638,train
Sample_004,0.35558453,-0.08948997,train
Sample_005,0.50217265,0.5639338,train
Sample_006,-1.0533464,0.10311446,train
Sample_007,0.9820936,1.4521682,train
Sample_008,0.6660263,0.68553185,train
Sample_009,0.32650143,0.35865676,train
Sample_010,-0.02726588,0.03228719,train
Sample_012,-0.6445777,-0.7543401,train
Sample_013,0.093348294,0.5466405,train
Sample_014,0.0788203,-0.978318,train
Sample_016,-0.05928919,-0.414783,train
Sample_017,0.6944945,-1.4614618,train
Sample_019,0.7132677,2.4811265,train
Sample_024,0.74276745,-1.3669627,train
Sample_025,-1.7092942,-0.43679127,train
Sample_026,3.9762783,1.5890582,train
Sample_027,1.1114932,1.5832089,train
Sample_028,1.3769623,0.13461663,train
Sample_030,0.26488367,0.08215577,train
Sample_002,0.9988189,1.245377,valid
Sample_023,-0.7373301,-1.054509,valid
Sample_029,0.8121648,-0.04166254,valid
