,Gene3,Gene1,Gene2,split
Sample_001,0.37099537,-0.43087405,-0.55720055,train
Sample_003,0.70921534,-0.8361479,-1.0112242,train
Sample_004,0.21758188,-0.24677609,-0.35026675,train
Sample_005,0.028269473,-0.019996032,-0.096185654,train
Sample_006,0.35052946,-0.4060359,-0.5286991,train
Sample_007,0.56316596,-0.66075623,-0.81408405,train
Sample_008,-0.17473054,0.14687961,0.91590285,train
Sample_009,-0.044084687,0.06667806,0.0009227418,train
Sample_010,-0.048620142,0.052674994,0.19541761,train
Sample_012,-0.044084687,0.06667806,0.0009227418,train
Sample_013,-0.123177156,0.11523175,0.55484796,train
Sample_014,-0.2272548,0.17912348,1.2837572,train
Sample_016,-0.12299448,0.11511962,0.5535686,train
Sample_017,-0.11666039,0.11123121,0.5092076,train
Sample_019,-0.10019758,0.10118256,0.39031288,train
Sample_024,-0.23947123,0.18646617,1.3668694,train
Sample_025,-0.103146486,0.102935225,0.41456288,train
Sample_026,-0.04463816,0.06716099,0.0007422549,train
Sample_027,1.4048061,-1.668969,-1.943671,train
Sample_028,0.5385514,-0.6312701,-0.78104824,train
Sample_030,-0.044084687,0.06667806,0.0009227418,train
Sample_002,-0.22931539,0.18041235,1.2946509,valid
Sample_023,0.45964593,-0.5372925,-0.67704034,valid
Sample_029,-0.0987478,0.1005089,0.37743214,valid
