,LatDim_0,LatDim_1,split
Sample_001,-0.9990394,-1.0492976,train
Sample_003,-0.4286502,-1.9813212,train
Sample_004,-0.6136346,0.48772818,train
Sample_005,-0.41233525,-0.9356111,train
Sample_006,-1.7146231,-1.1679355,train
Sample_007,0.2828657,-0.64241165,train
Sample_008,0.78826433,0.3296684,train
Sample_009,0.029057901,-0.07479025,train
Sample_010,0.91141534,-0.7752558,train
Sample_012,0.013232596,-0.9857273,train
Sample_013,0.06435522,-0.48514932,train
Sample_014,1.4949946,0.38613042,train
Sample_016,0.059176445,1.2244132,train
Sample_017,-0.8158438,1.7175925,train
Sample_019,0.1612182,-1.1263496,train
Sample_024,0.5619117,0.48358276,train
Sample_025,-0.029102474,-0.62793475,train
Sample_026,-2.3878531,0.9087176,train
Sample_027,1.9249426,2.000411,train
Sample_028,0.25702456,-0.6993151,train
Sample_030,0.14760835,0.14079177,train
Sample_002,0.8615581,0.49702257,valid
Sample_023,1.0696164,-1.661967,valid
Sample_029,-1.7761315,0.87909186,valid
