,LatDim_0,LatDim_1,split
Sample_001,1.1046073,0.19864228,train
Sample_003,1.1879299,-1.1980745,train
Sample_004,-0.6990766,0.11963934,train
Sample_005,-0.2100408,0.15744159,train
Sample_006,1.4595032,-0.2534131,train
Sample_007,-0.7242905,1.1644895,train
Sample_008,1.1296833,0.2817204,train
Sample_009,0.7798768,-1.9985394,train
Sample_010,1.0469313,0.36986583,train
Sample_012,0.18951651,0.64731896,train
Sample_013,1.608017,0.6652605,train
Sample_014,-0.7964884,-0.9081495,train
Sample_016,0.7974605,0.4936521,train
Sample_017,-0.08357582,0.098273024,train
Sample_019,-0.60113364,0.80118614,train
Sample_024,0.014854281,-0.14290674,train
Sample_025,-1.6592307,0.75367826,train
Sample_026,-1.0705714,-1.2979183,train
Sample_027,1.2412953,-1.1091702,train
Sample_028,-0.62861794,0.38256827,train
Sample_030,-0.1275326,0.9288899,train
Sample_002,2.3917625,0.73518616,valid
Sample_023,0.01696042,1.0698295,valid
Sample_029,0.056960136,0.5756564,valid
