,Gene3,Gene1,Gene2,split
Sample_001,0.56668055,-0.6464737,-0.7288055,train
Sample_003,-0.13662343,0.11099275,0.88776517,train
Sample_004,0.102874085,-0.10042705,-0.12108897,train
Sample_005,1.0514618,-1.2172145,-1.3640051,train
Sample_006,-0.112928316,0.09498513,0.7425732,train
Sample_007,1.0818723,-1.2535166,-1.4052689,train
Sample_008,0.047475755,-0.068276905,0.2790226,train
Sample_009,0.0008183989,0.019545583,0.011610569,train
Sample_010,0.5913692,-0.6755401,-0.7611546,train
Sample_012,-0.09897279,0.085706994,0.6534576,train
Sample_013,-0.18158558,0.14063092,1.1809969,train
Sample_014,0.0008183989,0.019545583,0.011610569,train
Sample_016,1.0634907,-1.2313763,-1.3797662,train
Sample_017,-0.17130488,0.13379595,1.1153475,train
Sample_019,0.0015256922,0.018892027,0.011705849,train
Sample_024,-0.14991839,0.11957744,0.97878015,train
Sample_025,-0.08716935,0.078088395,0.57250875,train
Sample_026,0.3473543,-0.38825747,-0.4414266,train
Sample_027,0.0015256922,0.018892027,0.011705849,train
Sample_028,-0.14413494,0.115732394,0.9418488,train
Sample_030,0.0015256922,0.018892027,0.011705849,train
Sample_002,-0.012388186,0.028609129,0.0920344,valid
Sample_023,-0.033812124,0.042887453,0.22850813,valid
Sample_029,0.92305386,-1.0667015,-1.1980875,valid
