,Gene3,Gene1,Gene2,split
Sample_001,0.6759271,-0.797272,-0.97012955,train
Sample_003,-0.23171544,0.18240586,1.3049397,train
Sample_004,0.62715244,-0.7387833,-0.9046393,train
Sample_005,0.78253686,-0.92569095,-1.114433,train
Sample_006,-0.12595859,0.117935814,0.55934006,train
Sample_007,0.20492682,-0.23285651,-0.33877072,train
Sample_008,0.24918273,-0.28553632,-0.39713514,train
Sample_009,-0.07584451,0.08729938,0.20449267,train
Sample_010,0.01782244,-0.053146377,0.35325605,train
Sample_012,-0.047052626,0.069697924,0.000623347,train
Sample_013,-0.047052626,0.069697924,0.000623347,train
Sample_014,-0.047052626,0.069697924,0.000623347,train
Sample_016,-0.17276686,0.1465513,0.8907797,train
Sample_017,-0.047052626,0.069697924,0.000623347,train
Sample_019,-0.047052626,0.069697924,0.000623347,train
Sample_024,-0.085742176,0.093350805,0.27033457,train
Sample_025,-0.009140015,0.024234552,-0.05028234,train
Sample_026,-0.08489571,0.092832685,0.2685823,train
Sample_027,-0.073714614,0.0859973,0.18941134,train
Sample_028,-0.04766029,0.0701179,0.00042411656,train
Sample_030,-0.15696459,0.13689083,0.77888703,train
Sample_002,-0.15364397,0.13499981,0.7501733,valid
Sample_023,0.33180434,-0.38513306,-0.5097186,valid
Sample_029,-0.19817358,0.16216151,1.0663775,valid
