,LatDim_0,LatDim_1,split
Sample_001,-0.9705599,0.03726779,train
Sample_003,0.15875211,1.0014575,train
Sample_004,-0.28618103,-0.12092732,train
Sample_005,1.6047179,-0.100827985,train
Sample_006,-1.1730604,1.1069263,train
Sample_007,-0.063926905,-1.3212717,train
Sample_008,-0.83748245,0.12458807,train
Sample_009,0.45054016,1.7858353,train
Sample_010,-2.1269372,0.34134275,train
Sample_012,0.70775074,-1.5709267,train
Sample_013,0.43736604,-1.0590675,train
Sample_014,1.3744758,-0.5422417,train
Sample_016,-0.38264865,-1.1155124,train
Sample_017,0.14301132,0.7621488,train
Sample_019,0.3376104,0.5001314,train
Sample_024,1.5648292,0.30621457,train
Sample_025,0.62456155,-0.17055881,train
Sample_026,-0.5979806,0.29046306,train
Sample_027,-0.26136148,-0.2575444,train
Sample_028,0.9335147,-0.1269243,train
Sample_030,0.23417367,-0.124060124,train
Sample_002,1.357586,-0.73169345,valid
Sample_023,-1.5812186,1.5855969,valid
Sample_029,0.17452645,0.08397328,valid
