,Gene3,Gene1,Gene2,split
Sample_001,-0.12909472,0.14048074,0.48260024,train
Sample_003,0.1834104,-0.21433815,-0.3552707,train
Sample_004,-0.26048797,0.23795813,1.666899,train
Sample_005,-0.07497356,0.10031993,-0.002765412,train
Sample_006,0.37761214,-0.45083565,-0.6202142,train
Sample_007,-0.20386696,0.19594947,1.157299,train
Sample_008,0.47865495,-0.57388484,-0.75806385,train
Sample_009,0.36586982,-0.4367156,-0.6013112,train
Sample_010,-0.14669037,0.1535286,0.64269924,train
Sample_012,0.26751056,-0.31675473,-0.47000602,train
Sample_013,0.5213286,-0.6258526,-0.8162823,train
Sample_014,0.6060005,-0.7289529,-0.93219554,train
Sample_016,-0.07497356,0.10031993,-0.002765412,train
Sample_017,-0.14483634,0.15213919,0.6245663,train
Sample_019,0.28311586,-0.33575875,-0.49129584,train
Sample_024,-0.07497356,0.10031993,-0.002765412,train
Sample_025,-0.07497356,0.10031993,-0.002765412,train
Sample_026,0.059107244,-0.063012905,-0.18610649,train
Sample_027,-0.15016875,0.15610929,0.6740052,train
Sample_028,0.106519155,-0.120700575,-0.25037038,train
Sample_030,-0.08539462,0.10811588,0.08849015,train
Sample_002,0.78441477,-0.9462881,-1.1761701,valid
Sample_023,0.036491923,-0.035526015,-0.15571281,valid
Sample_029,0.021184087,-0.016885333,-0.13482699,valid
